alpha,beta,gamma,rho_norm,amp_baseline,amp_full
0.9,0.3,0.45,0.5,1.45,1.9224999999999999
0.9,0.3,0.45,1.0,1.9,2.575
0.9,0.3,0.45,1.5,2.35,3.2275
0.9,0.3,0.45,2.0,2.8,3.88
0.9,0.3,0.45,2.5,3.25,4.5325
0.9,0.3,0.45,3.0,3.7,5.1850000000000005
0.9,0.3,0.45,3.5,4.15,5.8375
0.9,0.3,0.45,4.0,4.6,6.489999999999999
0.9,0.3,0.45,4.5,5.05,7.1425
0.9,0.3,0.45,5.0,5.5,7.795
0.9,0.3,0.5,0.5,1.45,1.945
0.9,0.3,0.5,1.0,1.9,2.62
0.9,0.3,0.5,1.5,2.35,3.295
0.9,0.3,0.5,2.0,2.8,3.9699999999999998
0.9,0.3,0.5,2.5,3.25,4.645
0.9,0.3,0.5,3.0,3.7,5.32
0.9,0.3,0.5,3.5,4.15,5.995
0.9,0.3,0.5,4.0,4.6,6.669999999999999
0.9,0.3,0.5,4.5,5.05,7.345000000000001
0.9,0.3,0.5,5.0,5.5,8.02
0.9,0.4,0.0,0.5,1.45,1.81
0.9,0.4,0.0,1.0,1.9,2.26
0.9,0.4,0.0,1.5,2.35,2.71
0.9,0.4,0.0,2.0,2.8,3.1599999999999997
0.9,0.4,0.0,2.5,3.25,3.61
0.9,0.4,0.0,3.0,3.7,4.0600000000000005
0.9,0.4,0.0,3.5,4.15,4.510000000000001
0.9,0.4,0.0,4.0,4.6,4.96
0.9,0.4,0.0,4.5,5.05,5.41
0.9,0.4,0.0,5.0,5.5,5.86
0.9,0.4,0.05,0.5,1.45,1.8325
0.9,0.4,0.05,1.0,1.9,2.3049999999999997
0.9,0.4,0.05,1.5,2.35,2.7775
0.9,0.4,0.05,2.0,2.8,3.2499999999999996
0.9,0.4,0.05,2.5,3.25,3.7224999999999997
0.9,0.4,0.05,3.0,3.7,4.195
0.9,0.4,0.05,3.5,4.15,4.6675
0.9,0.4,0.05,4.0,4.6,5.14
0.9,0.4,0.05,4.5,5.05,5.6125
0.9,0.4,0.05,5.0,5.5,6.085
0.9,0.4,0.1,0.5,1.45,1.855
0.9,0.4,0.1,1.0,1.9,2.3499999999999996
0.9,0.4,0.1,1.5,2.35,2.845
0.9,0.4,0.1,2.0,2.8,3.34
0.9,0.4,0.1,2.5,3.25,3.835
0.9,0.4,0.1,3.0,3.7,4.330000000000001
0.9,0.4,0.1,3.5,4.15,4.825000000000001
0.9,0.4,0.1,4.0,4.6,5.32
0.9,0.4,0.1,4.5,5.05,5.815
0.9,0.4,0.1,5.0,5.5,6.3100000000000005
0.9,0.4,0.15,0.5,1.45,1.8775
0.9,0.4,0.15,1.0,1.9,2.3949999999999996
0.9,0.4,0.15,1.5,2.35,2.9125
0.9,0.4,0.15,2.0,2.8,3.4299999999999997
0.9,0.4,0.15,2.5,3.25,3.9475
0.9,0.4,0.15,3.0,3.7,4.465000000000001
0.9,0.4,0.15,3.5,4.15,4.982500000000001
0.9,0.4,0.15,4.0,4.6,5.5
0.9,0.4,0.15,4.5,5.05,6.0175
0.9,0.4,0.15,5.0,5.5,6.535
0.9,0.4,0.2,0.5,1.45,1.9000000000000001
0.9,0.4,0.2,1.0,1.9,2.44
0.9,0.4,0.2,1.5,2.35,2.98
0.9,0.4,0.2,2.0,2.8,3.5199999999999996
0.9,0.4,0.2,2.5,3.25,4.06
0.9,0.4,0.2,3.0,3.7,4.6000000000000005
0.9,0.4,0.2,3.5,4.15,5.140000000000001
0.9,0.4,0.2,4.0,4.6,5.68
0.9,0.4,0.2,4.5,5.05,6.220000000000001
0.9,0.4,0.2,5.0,5.5,6.760000000000001
0.9,0.4,0.25,0.5,1.45,1.9225
0.9,0.4,0.25,1.0,1.9,2.485
0.9,0.4,0.25,1.5,2.35,3.0475
0.9,0.4,0.25,2.0,2.8,3.61
0.9,0.4,0.25,2.5,3.25,4.172499999999999
0.9,0.4,0.25,3.0,3.7,4.735
0.9,0.4,0.25,3.5,4.15,5.2975
0.9,0.4,0.25,4.0,4.6,5.86
0.9,0.4,0.25,4.5,5.05,6.4225
0.9,0.4,0.25,5.0,5.5,6.985
0.9,0.4,0.3,0.5,1.45,1.945
0.9,0.4,0.3,1.0,1.9,2.53
0.9,0.4,0.3,1.5,2.35,3.1149999999999998
0.9,0.4,0.3,2.0,2.8,3.6999999999999997
0.9,0.4,0.3,2.5,3.25,4.285
0.9,0.4,0.3,3.0,3.7,4.87
0.9,0.4,0.3,3.5,4.15,5.455000000000001
0.9,0.4,0.3,4.0,4.6,6.04
0.9,0.4,0.3,4.5,5.05,6.625
0.9,0.4,0.3,5.0,5.5,7.210000000000001
0.9,0.4,0.35,0.5,1.45,1.9675
0.9,0.4,0.35,1.0,1.9,2.5749999999999997
0.9,0.4,0.35,1.5,2.35,3.1825
0.9,0.4,0.35,2.0,2.8,3.7899999999999996
0.9,0.4,0.35,2.5,3.25,4.3975
0.9,0.4,0.35,3.0,3.7,5.005000000000001
0.9,0.4,0.35,3.5,4.15,5.612500000000001
0.9,0.4,0.35,4.0,4.6,6.22
0.9,0.4,0.35,4.5,5.05,6.827500000000001
0.9,0.4,0.35,5.0,5.5,7.4350000000000005
0.9,0.4,0.4,0.5,1.45,1.99
0.9,0.4,0.4,1.0,1.9,2.6199999999999997
0.9,0.4,0.4,1.5,2.35,3.25
0.9,0.4,0.4,2.0,2.8,3.88
0.9,0.4,0.4,2.5,3.25,4.51
0.9,0.4,0.4,3.0,3.7,5.140000000000001
0.9,0.4,0.4,3.5,4.15,5.770000000000001
0.9,0.4,0.4,4.0,4.6,6.4
0.9,0.4,0.4,4.5,5.05,7.03
0.9,0.4,0.4,5.0,5.5,7.66
0.9,0.4,0.45,0.5,1.45,2.0125
0.9,0.4,0.45,1.0,1.9,2.665
0.9,0.4,0.45,1.5,2.35,3.3175
0.9,0.4,0.45,2.0,2.8,3.9699999999999998
0.9,0.4,0.45,2.5,3.25,4.6225
0.9,0.4,0.45,3.0,3.7,5.275
0.9,0.4,0.45,3.5,4.15,5.9275
0.9,0.4,0.45,4.0,4.6,6.58
0.9,0.4,0.45,4.5,5.05,7.2325
0.9,0.4,0.45,5.0,5.5,7.885
0.9,0.4,0.5,0.5,1.45,2.035
0.9,0.4,0.5,1.0,1.9,2.71
0.9,0.4,0.5,1.5,2.35,3.385
0.9,0.4,0.5,2.0,2.8,4.06
0.9,0.4,0.5,2.5,3.25,4.734999999999999
0.9,0.4,0.5,3.0,3.7,5.41
0.9,0.4,0.5,3.5,4.15,6.085000000000001
0.9,0.4,0.5,4.0,4.6,6.76
0.9,0.4,0.5,4.5,5.05,7.4350000000000005
0.9,0.4,0.5,5.0,5.5,8.11
0.9,0.5,0.0,0.5,1.45,1.9
0.9,0.5,0.0,1.0,1.9,2.35
0.9,0.5,0.0,1.5,2.35,2.8000000000000003
0.9,0.5,0.0,2.0,2.8,3.25
0.9,0.5,0.0,2.5,3.25,3.7
0.9,0.5,0.0,3.0,3.7,4.15
0.9,0.5,0.0,3.5,4.15,4.6000000000000005
0.9,0.5,0.0,4.0,4.6,5.05
0.9,0.5,0.0,4.5,5.05,5.5
0.9,0.5,0.0,5.0,5.5,5.95
0.9,0.5,0.05,0.5,1.45,1.9224999999999999
0.9,0.5,0.05,1.0,1.9,2.395
0.9,0.5,0.05,1.5,2.35,2.8675
0.9,0.5,0.05,2.0,2.8,3.34
0.9,0.5,0.05,2.5,3.25,3.8125
0.9,0.5,0.05,3.0,3.7,4.285
0.9,0.5,0.05,3.5,4.15,4.7575
0.9,0.5,0.05,4.0,4.6,5.2299999999999995
0.9,0.5,0.05,4.5,5.05,5.7025
0.9,0.5,0.05,5.0,5.5,6.175
0.9,0.5,0.1,0.5,1.45,1.9449999999999998
0.9,0.5,0.1,1.0,1.9,2.44
0.9,0.5,0.1,1.5,2.35,2.9350000000000005
0.9,0.5,0.1,2.0,2.8,3.43
0.9,0.5,0.1,2.5,3.25,3.9250000000000003
0.9,0.5,0.1,3.0,3.7,4.420000000000001
0.9,0.5,0.1,3.5,4.15,4.915000000000001
0.9,0.5,0.1,4.0,4.6,5.41
0.9,0.5,0.1,4.5,5.05,5.905
0.9,0.5,0.1,5.0,5.5,6.4
0.9,0.5,0.15,0.5,1.45,1.9674999999999998
0.9,0.5,0.15,1.0,1.9,2.4850000000000003
0.9,0.5,0.15,1.5,2.35,3.0025000000000004
0.9,0.5,0.15,2.0,2.8,3.52
0.9,0.5,0.15,2.5,3.25,4.0375000000000005
0.9,0.5,0.15,3.0,3.7,4.555000000000001
0.9,0.5,0.15,3.5,4.15,5.072500000000001
0.9,0.5,0.15,4.0,4.6,5.59
0.9,0.5,0.15,4.5,5.05,6.1075
0.9,0.5,0.15,5.0,5.5,6.625
0.9,0.5,0.2,0.5,1.45,1.99
0.9,0.5,0.2,1.0,1.9,2.5300000000000002
0.9,0.5,0.2,1.5,2.35,3.0700000000000003
0.9,0.5,0.2,2.0,2.8,3.61
0.9,0.5,0.2,2.5,3.25,4.15
0.9,0.5,0.2,3.0,3.7,4.69
0.9,0.5,0.2,3.5,4.15,5.23
0.9,0.5,0.2,4.0,4.6,5.77
0.9,0.5,0.2,4.5,5.05,6.3100000000000005
0.9,0.5,0.2,5.0,5.5,6.8500000000000005
0.9,0.5,0.25,0.5,1.45,2.0124999999999997
0.9,0.5,0.25,1.0,1.9,2.575
0.9,0.5,0.25,1.5,2.35,3.1375
0.9,0.5,0.25,2.0,2.8,3.7
0.9,0.5,0.25,2.5,3.25,4.2625
0.9,0.5,0.25,3.0,3.7,4.825
0.9,0.5,0.25,3.5,4.15,5.3875
0.9,0.5,0.25,4.0,4.6,5.95
0.9,0.5,0.25,4.5,5.05,6.5125
0.9,0.5,0.25,5.0,5.5,7.075
0.9,0.5,0.3,0.5,1.45,2.035
0.9,0.5,0.3,1.0,1.9,2.62
0.9,0.5,0.3,1.5,2.35,3.205
0.9,0.5,0.3,2.0,2.8,3.79
0.9,0.5,0.3,2.5,3.25,4.375
0.9,0.5,0.3,3.0,3.7,4.96
0.9,0.5,0.3,3.5,4.15,5.545000000000001
0.9,0.5,0.3,4.0,4.6,6.13
0.9,0.5,0.3,4.5,5.05,6.715
0.9,0.5,0.3,5.0,5.5,7.300000000000001
0.9,0.5,0.35,0.5,1.45,2.0575
0.9,0.5,0.35,1.0,1.9,2.665
0.9,0.5,0.35,1.5,2.35,3.2725
0.9,0.5,0.35,2.0,2.8,3.88
0.9,0.5,0.35,2.5,3.25,4.4875
0.9,0.5,0.35,3.0,3.7,5.095000000000001
0.9,0.5,0.35,3.5,4.15,5.702500000000001
0.9,0.5,0.35,4.0,4.6,6.31
0.9,0.5,0.35,4.5,5.05,6.9175
0.9,0.5,0.35,5.0,5.5,7.525
0.9,0.5,0.4,0.5,1.45,2.08
0.9,0.5,0.4,1.0,1.9,2.71
0.9,0.5,0.4,1.5,2.35,3.3400000000000003
0.9,0.5,0.4,2.0,2.8,3.97
0.9,0.5,0.4,2.5,3.25,4.6000000000000005
0.9,0.5,0.4,3.0,3.7,5.23
0.9,0.5,0.4,3.5,4.15,5.860000000000001
0.9,0.5,0.4,4.0,4.6,6.49
0.9,0.5,0.4,4.5,5.05,7.12
0.9,0.5,0.4,5.0,5.5,7.75
0.9,0.5,0.45,0.5,1.45,2.1025
0.9,0.5,0.45,1.0,1.9,2.755
0.9,0.5,0.45,1.5,2.35,3.4075
0.9,0.5,0.45,2.0,2.8,4.0600000000000005
0.9,0.5,0.45,2.5,3.25,4.7125
0.9,0.5,0.45,3.0,3.7,5.365
0.9,0.5,0.45,3.5,4.15,6.0175
0.9,0.5,0.45,4.0,4.6,6.67
0.9,0.5,0.45,4.5,5.05,7.3225
0.9,0.5,0.45,5.0,5.5,7.975
0.9,0.5,0.5,0.5,1.45,2.125
0.9,0.5,0.5,1.0,1.9,2.8000000000000003
0.9,0.5,0.5,1.5,2.35,3.4750000000000005
0.9,0.5,0.5,2.0,2.8,4.15
0.9,0.5,0.5,2.5,3.25,4.825
0.9,0.5,0.5,3.0,3.7,5.5
0.9,0.5,0.5,3.5,4.15,6.175000000000001
0.9,0.5,0.5,4.0,4.6,6.85
0.9,0.5,0.5,4.5,5.05,7.525
0.9,0.5,0.5,5.0,5.5,8.2
0.9,0.6,0.0,0.5,1.45,1.99
0.9,0.6,0.0,1.0,1.9,2.44
0.9,0.6,0.0,1.5,2.35,2.89
0.9,0.6,0.0,2.0,2.8,3.34
0.9,0.6,0.0,2.5,3.25,3.79
0.9,0.6,0.0,3.0,3.7,4.24
0.9,0.6,0.0,3.5,4.15,4.69
0.9,0.6,0.0,4.0,4.6,5.14
0.9,0.6,0.0,4.5,5.05,5.59
0.9,0.6,0.0,5.0,5.5,6.04
0.9,0.6,0.05,0.5,1.45,2.0125
0.9,0.6,0.05,1.0,1.9,2.485
0.9,0.6,0.05,1.5,2.35,2.9575
0.9,0.6,0.05,2.0,2.8,3.4299999999999997
0.9,0.6,0.05,2.5,3.25,3.9025
0.9,0.6,0.05,3.0,3.7,4.375
0.9,0.6,0.05,3.5,4.15,4.8475
0.9,0.6,0.05,4.0,4.6,5.319999999999999
0.9,0.6,0.05,4.5,5.05,5.7924999999999995
0.9,0.6,0.05,5.0,5.5,6.265
0.9,0.6,0.1,0.5,1.45,2.035
0.9,0.6,0.1,1.0,1.9,2.53
0.9,0.6,0.1,1.5,2.35,3.0250000000000004
0.9,0.6,0.1,2.0,2.8,3.52
0.9,0.6,0.1,2.5,3.25,4.015
0.9,0.6,0.1,3.0,3.7,4.510000000000001
0.9,0.6,0.1,3.5,4.15,5.005000000000001
0.9,0.6,0.1,4.0,4.6,5.5
0.9,0.6,0.1,4.5,5.05,5.995
0.9,0.6,0.1,5.0,5.5,6.49
0.9,0.6,0.15,0.5,1.45,2.0575
0.9,0.6,0.15,1.0,1.9,2.575
0.9,0.6,0.15,1.5,2.35,3.0925000000000002
0.9,0.6,0.15,2.0,2.8,3.61
0.9,0.6,0.15,2.5,3.25,4.1275
0.9,0.6,0.15,3.0,3.7,4.6450000000000005
0.9,0.6,0.15,3.5,4.15,5.1625000000000005
0.9,0.6,0.15,4.0,4.6,5.68
0.9,0.6,0.15,4.5,5.05,6.1975
0.9,0.6,0.15,5.0,5.5,6.715
0.9,0.6,0.2,0.5,1.45,2.08
0.9,0.6,0.2,1.0,1.9,2.62
0.9,0.6,0.2,1.5,2.35,3.16
0.9,0.6,0.2,2.0,2.8,3.6999999999999997
0.9,0.6,0.2,2.5,3.25,4.24
0.9,0.6,0.2,3.0,3.7,4.78
0.9,0.6,0.2,3.5,4.15,5.32
0.9,0.6,0.2,4.0,4.6,5.859999999999999
0.9,0.6,0.2,4.5,5.05,6.4
0.9,0.6,0.2,5.0,5.5,6.94
0.9,0.6,0.25,0.5,1.45,2.1025
0.9,0.6,0.25,1.0,1.9,2.665
0.9,0.6,0.25,1.5,2.35,3.2275
0.9,0.6,0.25,2.0,2.8,3.79
0.9,0.6,0.25,2.5,3.25,4.3525
0.9,0.6,0.25,3.0,3.7,4.915
0.9,0.6,0.25,3.5,4.15,5.4775
0.9,0.6,0.25,4.0,4.6,6.04
0.9,0.6,0.25,4.5,5.05,6.6025
0.9,0.6,0.25,5.0,5.5,7.165
0.9,0.6,0.3,0.5,1.45,2.125
0.9,0.6,0.3,1.0,1.9,2.71
0.9,0.6,0.3,1.5,2.35,3.295
0.9,0.6,0.3,2.0,2.8,3.88
0.9,0.6,0.3,2.5,3.25,4.465
0.9,0.6,0.3,3.0,3.7,5.05
0.9,0.6,0.3,3.5,4.15,5.635000000000001
0.9,0.6,0.3,4.0,4.6,6.22
0.9,0.6,0.3,4.5,5.05,6.805
0.9,0.6,0.3,5.0,5.5,7.390000000000001
0.9,0.6,0.35,0.5,1.45,2.1475
0.9,0.6,0.35,1.0,1.9,2.755
0.9,0.6,0.35,1.5,2.35,3.3625
0.9,0.6,0.35,2.0,2.8,3.9699999999999998
0.9,0.6,0.35,2.5,3.25,4.5775
0.9,0.6,0.35,3.0,3.7,5.1850000000000005
0.9,0.6,0.35,3.5,4.15,5.7925
0.9,0.6,0.35,4.0,4.6,6.3999999999999995
0.9,0.6,0.35,4.5,5.05,7.0075
0.9,0.6,0.35,5.0,5.5,7.615
0.9,0.6,0.4,0.5,1.45,2.17
0.9,0.6,0.4,1.0,1.9,2.8
0.9,0.6,0.4,1.5,2.35,3.43
0.9,0.6,0.4,2.0,2.8,4.06
0.9,0.6,0.4,2.5,3.25,4.69
0.9,0.6,0.4,3.0,3.7,5.32
0.9,0.6,0.4,3.5,4.15,5.950000000000001
0.9,0.6,0.4,4.0,4.6,6.58
0.9,0.6,0.4,4.5,5.05,7.21
0.9,0.6,0.4,5.0,5.5,7.84
0.9,0.6,0.45,0.5,1.45,2.1925
0.9,0.6,0.45,1.0,1.9,2.8449999999999998
0.9,0.6,0.45,1.5,2.35,3.4975
0.9,0.6,0.45,2.0,2.8,4.15
0.9,0.6,0.45,2.5,3.25,4.8025
0.9,0.6,0.45,3.0,3.7,5.455
0.9,0.6,0.45,3.5,4.15,6.1075
0.9,0.6,0.45,4.0,4.6,6.76
0.9,0.6,0.45,4.5,5.05,7.4125
0.9,0.6,0.45,5.0,5.5,8.065
0.9,0.6,0.5,0.5,1.45,2.215
0.9,0.6,0.5,1.0,1.9,2.89
0.9,0.6,0.5,1.5,2.35,3.5650000000000004
0.9,0.6,0.5,2.0,2.8,4.24
0.9,0.6,0.5,2.5,3.25,4.915
0.9,0.6,0.5,3.0,3.7,5.59
0.9,0.6,0.5,3.5,4.15,6.265000000000001
0.9,0.6,0.5,4.0,4.6,6.9399999999999995
0.9,0.6,0.5,4.5,5.05,7.615
0.9,0.6,0.5,5.0,5.5,8.29
0.9,0.7,0.0,0.5,1.45,2.08
0.9,0.7,0.0,1.0,1.9,2.53
0.9,0.7,0.0,1.5,2.35,2.98
0.9,0.7,0.0,2.0,2.8,3.4299999999999997
0.9,0.7,0.0,2.5,3.25,3.88
0.9,0.7,0.0,3.0,3.7,4.33
0.9,0.7,0.0,3.5,4.15,4.78
0.9,0.7,0.0,4.0,4.6,5.2299999999999995
0.9,0.7,0.0,4.5,5.05,5.68
0.9,0.7,0.0,5.0,5.5,6.13
0.9,0.7,0.05,0.5,1.45,2.1025
0.9,0.7,0.05,1.0,1.9,2.5749999999999997
0.9,0.7,0.05,1.5,2.35,3.0475
0.9,0.7,0.05,2.0,2.8,3.5199999999999996
0.9,0.7,0.05,2.5,3.25,3.9924999999999997
0.9,0.7,0.05,3.0,3.7,4.465
0.9,0.7,0.05,3.5,4.15,4.9375
0.9,0.7,0.05,4.0,4.6,5.409999999999999
0.9,0.7,0.05,4.5,5.05,5.882499999999999
0.9,0.7,0.05,5.0,5.5,6.3549999999999995
0.9,0.7,0.1,0.5,1.45,2.125
0.9,0.7,0.1,1.0,1.9,2.6199999999999997
0.9,0.7,0.1,1.5,2.35,3.115
0.9,0.7,0.1,2.0,2.8,3.61
0.9,0.7,0.1,2.5,3.25,4.1049999999999995
0.9,0.7,0.1,3.0,3.7,4.6000000000000005
0.9,0.7,0.1,3.5,4.15,5.095000000000001
0.9,0.7,0.1,4.0,4.6,5.59
0.9,0.7,0.1,4.5,5.05,6.085
0.9,0.7,0.1,5.0,5.5,6.58
0.9,0.7,0.15,0.5,1.45,2.1475
0.9,0.7,0.15,1.0,1.9,2.665
0.9,0.7,0.15,1.5,2.35,3.1825
0.9,0.7,0.15,2.0,2.8,3.6999999999999997
0.9,0.7,0.15,2.5,3.25,4.2175
0.9,0.7,0.15,3.0,3.7,4.735
0.9,0.7,0.15,3.5,4.15,5.2525
0.9,0.7,0.15,4.0,4.6,5.77
0.9,0.7,0.15,4.5,5.05,6.2875
0.9,0.7,0.15,5.0,5.5,6.805
0.9,0.7,0.2,0.5,1.45,2.17
0.9,0.7,0.2,1.0,1.9,2.71
0.9,0.7,0.2,1.5,2.35,3.25
0.9,0.7,0.2,2.0,2.8,3.7899999999999996
0.9,0.7,0.2,2.5,3.25,4.33
0.9,0.7,0.2,3.0,3.7,4.87
0.9,0.7,0.2,3.5,4.15,5.41
0.9,0.7,0.2,4.0,4.6,5.949999999999999
0.9,0.7,0.2,4.5,5.05,6.49
0.9,0.7,0.2,5.0,5.5,7.03
0.9,0.7,0.25,0.5,1.45,2.1925
0.9,0.7,0.25,1.0,1.9,2.755
0.9,0.7,0.25,1.5,2.35,3.3175
0.9,0.7,0.25,2.0,2.8,3.88
0.9,0.7,0.25,2.5,3.25,4.4425
0.9,0.7,0.25,3.0,3.7,5.005
0.9,0.7,0.25,3.5,4.15,5.5675
0.9,0.7,0.25,4.0,4.6,6.13
0.9,0.7,0.25,4.5,5.05,6.6925
0.9,0.7,0.25,5.0,5.5,7.255
0.9,0.7,0.3,0.5,1.45,2.215
0.9,0.7,0.3,1.0,1.9,2.8
0.9,0.7,0.3,1.5,2.35,3.385
0.9,0.7,0.3,2.0,2.8,3.9699999999999998
0.9,0.7,0.3,2.5,3.25,4.555
0.9,0.7,0.3,3.0,3.7,5.14
0.9,0.7,0.3,3.5,4.15,5.7250000000000005
0.9,0.7,0.3,4.0,4.6,6.31
0.9,0.7,0.3,4.5,5.05,6.895
0.9,0.7,0.3,5.0,5.5,7.48
0.9,0.7,0.35,0.5,1.45,2.2375000000000003
0.9,0.7,0.35,1.0,1.9,2.8449999999999998
0.9,0.7,0.35,1.5,2.35,3.4524999999999997
0.9,0.7,0.35,2.0,2.8,4.06
0.9,0.7,0.35,2.5,3.25,4.6674999999999995
0.9,0.7,0.35,3.0,3.7,5.275
0.9,0.7,0.35,3.5,4.15,5.8825
0.9,0.7,0.35,4.0,4.6,6.489999999999999
0.9,0.7,0.35,4.5,5.05,7.0975
0.9,0.7,0.35,5.0,5.5,7.705
0.9,0.7,0.4,0.5,1.45,2.2600000000000002
0.9,0.7,0.4,1.0,1.9,2.8899999999999997
0.9,0.7,0.4,1.5,2.35,3.52
0.9,0.7,0.4,2.0,2.8,4.1499999999999995
0.9,0.7,0.4,2.5,3.25,4.78
0.9,0.7,0.4,3.0,3.7,5.41
0.9,0.7,0.4,3.5,4.15,6.040000000000001
0.9,0.7,0.4,4.0,4.6,6.67
0.9,0.7,0.4,4.5,5.05,7.3
0.9,0.7,0.4,5.0,5.5,7.93
0.9,0.7,0.45,0.5,1.45,2.2825
0.9,0.7,0.45,1.0,1.9,2.9349999999999996
0.9,0.7,0.45,1.5,2.35,3.5875
0.9,0.7,0.45,2.0,2.8,4.24
0.9,0.7,0.45,2.5,3.25,4.8925
0.9,0.7,0.45,3.0,3.7,5.545
0.9,0.7,0.45,3.5,4.15,6.1975
0.9,0.7,0.45,4.0,4.6,6.85
0.9,0.7,0.45,4.5,5.05,7.5024999999999995
0.9,0.7,0.45,5.0,5.5,8.155
0.9,0.7,0.5,0.5,1.45,2.305
0.9,0.7,0.5,1.0,1.9,2.98
0.9,0.7,0.5,1.5,2.35,3.6550000000000002
0.9,0.7,0.5,2.0,2.8,4.33
0.9,0.7,0.5,2.5,3.25,5.005
0.9,0.7,0.5,3.0,3.7,5.68
0.9,0.7,0.5,3.5,4.15,6.355
0.9,0.7,0.5,4.0,4.6,7.029999999999999
0.9,0.7,0.5,4.5,5.05,7.705
0.9,0.7,0.5,5.0,5.5,8.379999999999999
0.9,0.8,0.0,0.5,1.45,2.17
0.9,0.8,0.0,1.0,1.9,2.62
0.9,0.8,0.0,1.5,2.35,3.0700000000000003
0.9,0.8,0.0,2.0,2.8,3.52
0.9,0.8,0.0,2.5,3.25,3.97
0.9,0.8,0.0,3.0,3.7,4.42
0.9,0.8,0.0,3.5,4.15,4.87
0.9,0.8,0.0,4.0,4.6,5.319999999999999
0.9,0.8,0.0,4.5,5.05,5.77
0.9,0.8,0.0,5.0,5.5,6.22
0.9,0.8,0.05,0.5,1.45,2.1925
0.9,0.8,0.05,1.0,1.9,2.665
0.9,0.8,0.05,1.5,2.35,3.1375
0.9,0.8,0.05,2.0,2.8,3.61
0.9,0.8,0.05,2.5,3.25,4.0825000000000005
0.9,0.8,0.05,3.0,3.7,4.555
0.9,0.8,0.05,3.5,4.15,5.0275
0.9,0.8,0.05,4.0,4.6,5.499999999999999
0.9,0.8,0.05,4.5,5.05,5.972499999999999
0.9,0.8,0.05,5.0,5.5,6.444999999999999
0.9,0.8,0.1,0.5,1.45,2.215
0.9,0.8,0.1,1.0,1.9,2.71
0.9,0.8,0.1,1.5,2.35,3.2050000000000005
0.9,0.8,0.1,2.0,2.8,3.7
0.9,0.8,0.1,2.5,3.25,4.195
0.9,0.8,0.1,3.0,3.7,4.69
0.9,0.8,0.1,3.5,4.15,5.1850000000000005
0.9,0.8,0.1,4.0,4.6,5.68
0.9,0.8,0.1,4.5,5.05,6.175
0.9,0.8,0.1,5.0,5.5,6.67
0.9,0.8,0.15,0.5,1.45,2.2375
0.9,0.8,0.15,1.0,1.9,2.755
0.9,0.8,0.15,1.5,2.35,3.2725000000000004
0.9,0.8,0.15,2.0,2.8,3.79
0.9,0.8,0.15,2.5,3.25,4.3075
0.9,0.8,0.15,3.0,3.7,4.825
0.9,0.8,0.15,3.5,4.15,5.3425
0.9,0.8,0.15,4.0,4.6,5.859999999999999
0.9,0.8,0.15,4.5,5.05,6.3774999999999995
0.9,0.8,0.15,5.0,5.5,6.895
0.9,0.8,0.2,0.5,1.45,2.26
0.9,0.8,0.2,1.0,1.9,2.8000000000000003
0.9,0.8,0.2,1.5,2.35,3.3400000000000003
0.9,0.8,0.2,2.0,2.8,3.88
0.9,0.8,0.2,2.5,3.25,4.42
0.9,0.8,0.2,3.0,3.7,4.96
0.9,0.8,0.2,3.5,4.15,5.5
0.9,0.8,0.2,4.0,4.6,6.039999999999999
0.9,0.8,0.2,4.5,5.05,6.58
0.9,0.8,0.2,5.0,5.5,7.12
0.9,0.8,0.25,0.5,1.45,2.2824999999999998
0.9,0.8,0.25,1.0,1.9,2.845
0.9,0.8,0.25,1.5,2.35,3.4075
0.9,0.8,0.25,2.0,2.8,3.97
0.9,0.8,0.25,2.5,3.25,4.532500000000001
0.9,0.8,0.25,3.0,3.7,5.095
0.9,0.8,0.25,3.5,4.15,5.6575
0.9,0.8,0.25,4.0,4.6,6.22
0.9,0.8,0.25,4.5,5.05,6.7825
0.9,0.8,0.25,5.0,5.5,7.345
0.9,0.8,0.3,0.5,1.45,2.3049999999999997
0.9,0.8,0.3,1.0,1.9,2.89
0.9,0.8,0.3,1.5,2.35,3.475
0.9,0.8,0.3,2.0,2.8,4.0600000000000005
0.9,0.8,0.3,2.5,3.25,4.6450000000000005
0.9,0.8,0.3,3.0,3.7,5.2299999999999995
0.9,0.8,0.3,3.5,4.15,5.815
0.9,0.8,0.3,4.0,4.6,6.3999999999999995
0.9,0.8,0.3,4.5,5.05,6.984999999999999
0.9,0.8,0.3,5.0,5.5,7.57
0.9,0.8,0.35,0.5,1.45,2.3275
0.9,0.8,0.35,1.0,1.9,2.935
0.9,0.8,0.35,1.5,2.35,3.5425000000000004
0.9,0.8,0.35,2.0,2.8,4.15
0.9,0.8,0.35,2.5,3.25,4.7575
0.9,0.8,0.35,3.0,3.7,5.365
0.9,0.8,0.35,3.5,4.15,5.9725
0.9,0.8,0.35,4.0,4.6,6.579999999999999
0.9,0.8,0.35,4.5,5.05,7.1875
0.9,0.8,0.35,5.0,5.5,7.795
0.9,0.8,0.4,0.5,1.45,2.35
0.9,0.8,0.4,1.0,1.9,2.98
0.9,0.8,0.4,1.5,2.35,3.6100000000000003
0.9,0.8,0.4,2.0,2.8,4.24
0.9,0.8,0.4,2.5,3.25,4.87
0.9,0.8,0.4,3.0,3.7,5.5
0.9,0.8,0.4,3.5,4.15,6.130000000000001
0.9,0.8,0.4,4.0,4.6,6.76
